filename	instrument	fs	bpm
Queen__We_Are_The_Champions.8_instr0_ts40.42_te60.47_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.8_instr0_ts60.63_te80.68_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.8_instr0_ts80.84_te100.89_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.8_instr0_ts101.05_te121.11_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.8_instr0_ts121.26_te141.32_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.9_instr0_ts38.14_te58.19_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.9_instr0_ts58.35_te78.40_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.9_instr0_ts114.17_te134.22_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.9_instr0_ts134.38_te154.43_fs6.33.npz	0	6.33	95.00
Queen__We_Are_The_Champions.9_instr0_ts154.59_te174.64_fs6.33.npz	0	6.33	95.00
Queen__We_Are_the_Champions_instr2_ts0.00_te18.14_fs7.00.npz	2	7.00	105.00
Queen__We_Are_the_Champions_instr2_ts18.29_te36.43_fs7.00.npz	2	7.00	105.00
Queen__We_Are_the_Champions_instr2_ts36.57_te54.71_fs7.00.npz	2	7.00	105.00
Queen__We_Are_the_Champions_instr2_ts54.86_te73.00_fs7.00.npz	2	7.00	105.00
Queen__We_Are_the_Champions_instr2_ts73.14_te91.29_fs7.00.npz	2	7.00	105.00
Queen__We_Are_the_Champions_instr2_ts91.43_te109.57_fs7.00.npz	2	7.00	105.00
Queen__We_Are_the_Champions_instr2_ts109.71_te127.86_fs7.00.npz	2	7.00	105.00
Queen__These_Are_the_Days_of_Our_Lives.2_instr6_ts68.57_te85.58_fs7.47.npz	6	7.47	112.00
Queen__These_Are_the_Days_of_Our_Lives.2_instr6_ts137.14_te154.15_fs7.47.npz	6	7.47	112.00
Queen__These_Are_the_Days_of_Our_Lives.4_instr6_ts68.57_te85.58_fs7.47.npz	6	7.47	112.00
Queen__These_Are_the_Days_of_Our_Lives.4_instr6_ts137.14_te154.15_fs7.47.npz	6	7.47	112.00
Queen__Too_Much_Love_Will_Kill_You.1_instr0_ts24.62_te49.04_fs5.20.npz	0	5.20	78.00
Queen__Too_Much_Love_Will_Kill_You.1_instr0_ts49.23_te73.65_fs5.20.npz	0	5.20	78.00
Queen__Too_Much_Love_Will_Kill_You.1_instr0_ts73.85_te98.27_fs5.20.npz	0	5.20	78.00
Queen__Too_Much_Love_Will_Kill_You.1_instr0_ts106.91_te131.33_fs5.20.npz	0	5.20	78.00
Queen__Too_Much_Love_Will_Kill_You.1_instr0_ts131.52_te155.94_fs5.20.npz	0	5.20	78.00
Queen__Too_Much_Love_Will_Kill_You.1_instr0_ts156.14_te180.56_fs5.20.npz	0	5.20	78.00
Queen__Too_Much_Love_Will_Kill_You.1_instr0_ts193.98_te218.41_fs5.20.npz	0	5.20	78.00
Queen__Too_Much_Love_Will_Kill_You.1_instr0_ts218.60_te243.02_fs5.20.npz	0	5.20	78.00
Queen__Too_Much_Love_Will_Kill_You.2_instr0_ts0.00_te25.40_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.2_instr0_ts25.60_te51.00_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.2_instr0_ts51.20_te76.60_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.2_instr0_ts76.80_te102.20_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.2_instr0_ts102.40_te127.80_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.2_instr0_ts128.00_te153.40_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.2_instr0_ts153.60_te179.00_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.2_instr0_ts179.20_te204.60_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.2_instr0_ts204.80_te230.20_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.2_instr0_ts230.40_te255.80_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.3_instr0_ts0.00_te25.40_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.3_instr0_ts25.60_te51.00_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.3_instr0_ts51.20_te76.60_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.3_instr0_ts76.80_te102.20_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.3_instr0_ts102.40_te127.80_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.3_instr0_ts128.00_te153.40_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.3_instr0_ts153.60_te179.00_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.3_instr0_ts179.20_te204.60_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.3_instr0_ts204.80_te230.20_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You.3_instr0_ts230.40_te255.80_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You_instr0_ts0.00_te25.40_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You_instr0_ts25.60_te51.00_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You_instr0_ts51.20_te76.60_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You_instr0_ts76.80_te102.20_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You_instr0_ts102.40_te127.80_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You_instr0_ts128.00_te153.40_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You_instr0_ts153.60_te179.00_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You_instr0_ts179.20_te204.60_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You_instr0_ts204.80_te230.20_fs5.00.npz	0	5.00	75.00
Queen__Too_Much_Love_Will_Kill_You_instr0_ts230.40_te255.80_fs5.00.npz	0	5.00	75.00
Queen__You're_My_Best_Friend.1_instr4_ts0.00_te10.70_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.1_instr4_ts10.79_te21.49_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.1_instr4_ts21.57_te32.28_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.1_instr4_ts43.15_te53.85_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.1_instr4_ts53.93_te64.63_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.1_instr4_ts64.72_te75.42_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.1_instr4_ts75.51_te86.21_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.1_instr4_ts118.65_te129.35_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.1_instr4_ts140.22_te150.93_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.1_instr4_ts151.01_te161.71_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts0.00_te10.70_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts10.79_te21.49_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts21.57_te32.28_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts32.36_te43.06_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts43.15_te53.85_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts53.93_te64.63_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts64.72_te75.42_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts75.51_te86.21_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts86.29_te96.99_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts97.08_te107.78_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts107.86_te118.57_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts118.65_te129.35_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts129.44_te140.14_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts140.22_te150.93_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.1_instr5_ts151.01_te161.71_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts0.00_te10.70_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts10.79_te21.49_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts21.57_te32.28_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts32.36_te43.06_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts43.15_te53.85_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts53.93_te64.63_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts64.72_te75.42_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts75.51_te86.21_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts86.29_te96.99_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts97.08_te107.78_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts107.87_te118.57_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts118.65_te129.35_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts129.44_te140.14_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts140.22_te150.93_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr5_ts151.01_te161.71_fs11.87.npz	5	11.87	178.00
Queen__You're_My_Best_Friend.2_instr4_ts0.00_te10.70_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.2_instr4_ts10.79_te21.49_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.2_instr4_ts21.57_te32.28_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.2_instr4_ts43.15_te53.85_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.2_instr4_ts53.93_te64.63_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.2_instr4_ts64.72_te75.42_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.2_instr4_ts75.51_te86.21_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.2_instr4_ts118.65_te129.35_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.2_instr4_ts140.22_te150.93_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.2_instr4_ts151.01_te161.71_fs11.87.npz	4	11.87	178.00
Queen__You're_My_Best_Friend.3_instr5_ts0.00_te10.95_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts11.03_te21.98_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts22.07_te33.02_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts33.10_te44.05_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts44.14_te55.08_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts55.17_te66.12_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts66.21_te77.15_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts77.24_te88.19_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts88.27_te99.22_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts99.31_te110.26_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts110.34_te121.29_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts121.38_te132.32_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts132.41_te143.36_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts143.45_te154.39_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts154.48_te165.43_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr5_ts165.51_te176.46_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend.3_instr4_ts0.00_te10.95_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend.3_instr4_ts11.03_te21.98_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend.3_instr4_ts22.07_te33.02_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend.3_instr4_ts44.14_te55.08_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend.3_instr4_ts55.17_te66.12_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend.3_instr4_ts77.24_te88.19_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend.3_instr4_ts121.38_te132.32_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend.3_instr4_ts165.51_te176.46_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend.4_instr1_ts0.00_te10.70_fs11.87.npz	1	11.87	178.00
Queen__You're_My_Best_Friend.4_instr1_ts10.79_te21.49_fs11.87.npz	1	11.87	178.00
Queen__You're_My_Best_Friend.4_instr1_ts21.57_te32.28_fs11.87.npz	1	11.87	178.00
Queen__You're_My_Best_Friend.4_instr1_ts43.15_te53.85_fs11.87.npz	1	11.87	178.00
Queen__You're_My_Best_Friend.4_instr1_ts53.93_te64.63_fs11.87.npz	1	11.87	178.00
Queen__You're_My_Best_Friend.4_instr1_ts64.72_te75.42_fs11.87.npz	1	11.87	178.00
Queen__You're_My_Best_Friend.4_instr1_ts75.51_te86.21_fs11.87.npz	1	11.87	178.00
Queen__You're_My_Best_Friend.4_instr1_ts118.65_te129.35_fs11.87.npz	1	11.87	178.00
Queen__You're_My_Best_Friend.4_instr1_ts140.22_te150.93_fs11.87.npz	1	11.87	178.00
Queen__You're_My_Best_Friend.4_instr1_ts151.01_te161.71_fs11.87.npz	1	11.87	178.00
Queen__You're_My_Best_Friend_instr5_ts0.00_te10.95_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts11.03_te21.98_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts22.07_te33.02_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts33.10_te44.05_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts44.14_te55.09_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts55.17_te66.12_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts66.21_te77.16_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts77.24_te88.19_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts88.28_te99.22_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts99.31_te110.26_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts110.34_te121.29_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts121.38_te132.33_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts132.41_te143.36_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts143.45_te154.40_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts154.48_te165.43_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr5_ts165.52_te176.47_fs11.60.npz	5	11.60	174.00
Queen__You're_My_Best_Friend_instr4_ts0.00_te10.95_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend_instr4_ts11.03_te21.98_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend_instr4_ts22.07_te33.02_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend_instr4_ts44.14_te55.09_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend_instr4_ts55.17_te66.12_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend_instr4_ts77.24_te88.19_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend_instr4_ts121.38_te132.33_fs11.60.npz	4	11.60	174.00
Queen__You're_My_Best_Friend_instr4_ts165.52_te176.47_fs11.60.npz	4	11.60	174.00
The_Ritchie_Family__Brazil_instr0_ts18.11_te36.08_fs7.07.npz	0	7.07	106.00
The_Ritchie_Family__Brazil_instr0_ts36.23_te54.20_fs7.07.npz	0	7.07	106.00
The_Ritchie_Family__Brazil_instr0_ts54.34_te72.31_fs7.07.npz	0	7.07	106.00
The_Ritchie_Family__Brazil_instr0_ts72.45_te90.42_fs7.07.npz	0	7.07	106.00
The_Ritchie_Family__Brazil_instr0_ts90.57_te108.54_fs7.07.npz	0	7.07	106.00
The_Ritchie_Family__Brazil_instr0_ts108.68_te126.65_fs7.07.npz	0	7.07	106.00
The_Ritchie_Family__Brazil_instr0_ts126.79_te144.76_fs7.07.npz	0	7.07	106.00
The_Ritchie_Family__Brazil_instr0_ts144.91_te162.88_fs7.07.npz	0	7.07	106.00
The_Ritchie_Family__Brazil_instr0_ts163.02_te180.99_fs7.07.npz	0	7.07	106.00
The_Ritchie_Family__Brazil_instr0_ts181.13_te199.10_fs7.07.npz	0	7.07	106.00
The_Ritchie_Family__Brazil_instr0_ts199.25_te217.22_fs7.07.npz	0	7.07	106.00
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts0.00_te8.82_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts8.89_te17.71_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts17.78_te26.60_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts26.67_te35.48_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts35.55_te44.37_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts44.44_te53.26_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts53.33_te62.15_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts62.22_te71.04_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts71.11_te79.93_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts80.00_te88.82_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts88.89_te97.70_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts97.77_te106.59_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts106.66_te115.48_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts115.55_te124.37_fs14.40.npz	0	14.40	216.01
Zequinha_Abreu__Tico_Tico_No_Fuba_instr0_ts124.44_te133.26_fs14.40.npz	0	14.40	216.01
Queen__Somebody_to_Love_instr1_ts27.55_te44.87_fs7.33.npz	1	7.33	110.00
Queen__Somebody_to_Love_instr1_ts45.01_te62.32_fs7.33.npz	1	7.33	110.00
Queen__Somebody_to_Love_instr1_ts62.46_te79.78_fs7.33.npz	1	7.33	110.00
Queen__Somebody_to_Love_instr1_ts79.92_te97.23_fs7.33.npz	1	7.33	110.00
Queen__Somebody_to_Love_instr1_ts97.37_te114.69_fs7.33.npz	1	7.33	110.00
Queen__Somebody_to_Love_instr1_ts114.82_te132.14_fs7.33.npz	1	7.33	110.00
Queen__Somebody_to_Love_instr1_ts132.28_te149.60_fs7.33.npz	1	7.33	110.00
Queen__Somebody_to_Love_instr1_ts149.73_te167.05_fs7.33.npz	1	7.33	110.00
Queen__Somebody_to_Love_instr1_ts167.19_te184.51_fs7.33.npz	1	7.33	110.00
Queen__Somebody_to_Love_instr0_ts27.55_te44.87_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love_instr0_ts45.01_te62.32_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love_instr0_ts62.46_te79.78_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love_instr0_ts79.92_te97.23_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love_instr0_ts97.37_te114.69_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love_instr0_ts114.82_te132.14_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love_instr0_ts132.28_te149.60_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love_instr0_ts149.73_te167.05_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love_instr0_ts167.19_te184.51_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love_instr1_ts189.37_te206.53_fs7.40.npz	1	7.40	111.00
Queen__Somebody_to_Love_instr1_ts206.67_te223.83_fs7.40.npz	1	7.40	111.00
Queen__Somebody_to_Love_instr0_ts189.37_te206.53_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love_instr0_ts206.67_te223.83_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love_instr1_ts246.35_te263.52_fs7.40.npz	1	7.40	111.00
Queen__Somebody_to_Love_instr1_ts263.65_te280.81_fs7.40.npz	1	7.40	111.00
Queen__Somebody_to_Love_instr0_ts246.35_te263.52_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love_instr0_ts263.65_te280.81_fs7.40.npz	0	7.40	111.00
Queen__Spread_Your_Wings.1_instr0_ts60.06_te81.96_fs5.80.npz	0	5.80	87.00
Queen__Spread_Your_Wings.1_instr0_ts202.67_te224.32_fs5.87.npz	0	5.87	88.00
Queen__Spread_Your_Wings.1_instr0_ts246.40_te268.30_fs5.80.npz	0	5.80	87.00
Queen__Spread_Your_Wings_instr0_ts60.06_te81.96_fs5.80.npz	0	5.80	87.00
Queen__Spread_Your_Wings_instr0_ts202.67_te224.32_fs5.87.npz	0	5.87	88.00
Queen__Spread_Your_Wings_instr0_ts246.40_te268.30_fs5.80.npz	0	5.80	87.00
Queen__The_Invisible_Man.1_instr0_ts48.00_te63.88_fs8.00.npz	0	8.00	120.00
Queen__The_Invisible_Man.1_instr0_ts64.00_te79.88_fs8.00.npz	0	8.00	120.00
Queen__The_Invisible_Man.2_instr0_ts48.00_te63.88_fs8.00.npz	0	8.00	120.00
Queen__The_Invisible_Man.2_instr0_ts64.00_te79.88_fs8.00.npz	0	8.00	120.00
Queen__The_Miracle.1_instr0_ts20.87_te41.58_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.1_instr0_ts41.74_te62.45_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.1_instr0_ts166.96_te187.66_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.1_instr0_ts187.83_te208.53_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.1_instr0_ts208.70_te229.40_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.2_instr0_ts20.87_te41.58_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.2_instr0_ts187.83_te208.53_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.2_instr0_ts208.70_te229.40_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.2_instr0_ts229.56_te250.27_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.3_instr0_ts20.87_te41.58_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.3_instr0_ts41.74_te62.45_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.3_instr0_ts166.96_te187.66_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.3_instr0_ts187.83_te208.53_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.3_instr0_ts208.70_te229.40_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.4_instr0_ts20.87_te41.58_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.4_instr0_ts187.83_te208.53_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.4_instr0_ts208.70_te229.40_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.4_instr0_ts229.56_te250.27_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle.5_instr0_ts247.42_te263.84_fs7.73.npz	0	7.73	116.00
Queen__The_Miracle.5_instr0_ts276.02_te296.73_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle_instr0_ts41.74_te62.45_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle_instr0_ts166.96_te187.66_fs6.13.npz	0	6.13	92.00
Queen__The_Miracle_instr0_ts187.83_te208.53_fs6.13.npz	0	6.13	92.00
Queen__Seven_Seas_of_Rhye.1_instr2_ts16.27_te32.41_fs7.87.npz	2	7.87	118.00
Queen__Seven_Seas_of_Rhye.1_instr2_ts32.54_te48.69_fs7.87.npz	2	7.87	118.00
Queen__Seven_Seas_of_Rhye.1_instr2_ts48.81_te64.96_fs7.87.npz	2	7.87	118.00
Queen__Seven_Seas_of_Rhye.1_instr2_ts146.44_te162.58_fs7.87.npz	2	7.87	118.00
Queen__Seven_Seas_of_Rhye_instr0_ts0.00_te15.87_fs8.00.npz	0	8.00	120.01
Queen__Seven_Seas_of_Rhye_instr0_ts16.00_te31.87_fs8.00.npz	0	8.00	120.01
Queen__Seven_Seas_of_Rhye_instr0_ts32.00_te47.87_fs8.00.npz	0	8.00	120.01
Queen__Seven_Seas_of_Rhye_instr0_ts48.00_te63.87_fs8.00.npz	0	8.00	120.01
Queen__Seven_Seas_of_Rhye_instr0_ts63.99_te79.87_fs8.00.npz	0	8.00	120.01
Queen__Seven_Seas_of_Rhye_instr0_ts79.99_te95.87_fs8.00.npz	0	8.00	120.01
Queen__Seven_Seas_of_Rhye_instr0_ts95.99_te111.87_fs8.00.npz	0	8.00	120.01
Queen__Seven_Seas_of_Rhye_instr0_ts111.99_te127.86_fs8.00.npz	0	8.00	120.01
Queen__Seven_Seas_of_Rhye_instr0_ts127.99_te143.86_fs8.00.npz	0	8.00	120.01
Queen__Seven_Seas_of_Rhye_instr0_ts143.99_te159.86_fs8.00.npz	0	8.00	120.01
Queen__Somebody_to_Love.1_instr0_ts22.94_te40.26_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.1_instr0_ts40.40_te57.72_fs7.33.npz	0	7.33	110.00
